file,kind,detail
(corpus-wide),person-not-in-register,robi86 -> 'Lennox Robinson'
(corpus-wide),person-not-in-register,rock39 -> 'Mr Rockefeller'
(corpus-wide),person-not-in-register,ross93 -> 'Rossi'
(corpus-wide),person-not-in-register,roth93 -> 'Samuel Roth'
(corpus-wide),person-not-in-register,rumb69 -> 'Sir Horace Rumbold'
(corpus-wide),person-not-in-register,russ67 -> 'George Russell'
(corpus-wide),person-not-in-register,sain64 -> 'Prof. Saentsbury Saintsbury'
(corpus-wide),person-not-in-register,sama58 -> 'Albert Samain'
(corpus-wide),person-not-in-register,saue80 -> 'prima donna'
(corpus-wide),person-not-in-register,scot93 -> 'Miss Scott'
(corpus-wide),person-not-in-register,shaw56 -> 'George Bernard Shaw'
(corpus-wide),person-not-in-register,sidl69 -> 'Professor Ernst Sidler'
(corpus-wide),person-not-in-register,sidler69 -> 'Dr Sidler'
(corpus-wide),person-not-in-register,sinc63 -> 'Miss Sinclair'
(corpus-wide),person-not-in-register,soup97 -> 'Mr Philippe Soupault'
(corpus-wide),person-not-in-register,stef66 -> 'Lincoln Steffens'
(corpus-wide),person-not-in-register,suar68 -> 'Mr Suarès'
(corpus-wide),person-not-in-register,sull85 -> 'Marguerite Dequin'
(corpus-wide),person-not-in-register,sute96 -> 'Rösi'
(corpus-wide),person-not-in-register,thay89 -> 'Scofield Thayer'
(corpus-wide),person-not-in-register,tina91 -> 'Tinayre'
(corpus-wide),person-not-in-register,vall58 -> 'Valette Vallette'
(corpus-wide),person-not-in-register,vand76 -> 'Fritz'
(corpus-wide),person-not-in-register,vene45 -> 'Gioacchino Gioachino Veneziani'
(corpus-wide),person-not-in-register,wads95 -> 'Mr Owen Nugent'
(corpus-wide),person-not-in-register,wals95 -> 'Mr Walsh'
(corpus-wide),person-not-in-register,wats94 -> 'Mr Watson'
(corpus-wide),person-not-in-register,well66 -> 'H.G. Wells'
(corpus-wide),person-not-in-register,yeat39 -> 'Mr JB Yeats'
